Clinical_Skill_临床技能,#genre#
Medicine_GI(4)_-_Examination_of_the_Liver,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/4ffe0b5f-aa36-46a0-81d6-af1d007cbb39/234a200c-307f-40b5-823f-af1d007cbb43-5db577b1-de48-4e1e-aa0c-af1d00df1047.hls/master.m3u8?InvocationID=e88ff8f4-294f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=d46af075-94fb-415c-adb2-af1d007cbb8e&ServerName=lecturecapture.hku.hk
Medicine_GI(2)_-_General_Inspection_of_the_Abdomen,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/ebdde6ea-9acd-4dc2-9b80-af1d007cbb14/23e7df01-0428-4ac2-b74c-af1d007cbb22-921cb174-981f-4e9f-9d12-af1d00dbad9e.hls/master.m3u8?InvocationID=e98ff8f4-294f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=82512b1f-5446-445a-b109-af1d007cbb68&ServerName=lecturecapture.hku.hk
Medicine_GI(3)_-_Palpation_of_the_Abdomen,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/1b417467-3622-4cab-ac59-af1d007cbae5/32547e3e-fe26-4019-925a-af1d007cbaee-a492876f-a684-4a2f-996c-af1d00dc6e7f.hls/master.m3u8?InvocationID=88e277fc-294f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=cfeacc71-5b4c-49ab-b867-af1d007cbb43&ServerName=lecturecapture.hku.hk

General Medical 普通内科,#genre#
GS3_-_Wearing_an_N95_"duckbill"_respirator,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/653c2311-ec4d-4de6-9999-af3b003124e2/8205a3b3-8cba-42c0-962c-af3b003124eb-8f122b39-afd7-45a8-add4-af3b0031c76a.hls/master.m3u8?InvocationID=ef561de1-294f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=35d3db26-9f64-479e-87f6-af3b00312594&ServerName=lecturecapture.hku.hk
GS3_-_Wearing_an_N95_respirator,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/2d7f672a-acfb-4537-b03f-af3b003124d8/ce0a820e-9b87-4fa1-a561-af3b003124e2-055ba9b1-ff6f-49d4-8294-af3b00318b7a.hls/master.m3u8?InvocationID=f0561de1-294f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=c8b9ad79-a2a9-45d8-83d2-af3b00312578&ServerName=lecturecapture.hku.hk
GS3_-_Wearing_a_surgical_mask,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/ca87c2bf-bde6-4a74-858d-af1e002c1b98/dfbc391f-4a01-4f69-9807-af1e002c1ba2-b0fb4314-f789-4ca8-bf33-af1e002c5b22.hls/master.m3u8?InvocationID=457244e8-294f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=b13a7663-a38e-440c-a6b7-af1e002c1bfb&ServerName=lecturecapture.hku.hk

Musculoskeletal 肌肉骨骼,#genre#
Physical_examination_in_upper_limb_and_spine_[2021],https://lecturecapture.hku.hk/Panopto/Content/Sessions12/bdc1ee73-105c-42c6-9bf5-af1e002903e7/3d6bb9a8-3a9b-4c30-b0e8-af1e002903f5-34ec14b1-74e6-4e67-959d-af1e002a7800.hls/master.m3u8?InvocationID=1d98c409-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=0fcddd40-2bf5-4c11-97be-af1e00290466&ServerName=lecturecapture.hku.hk
Physical_examination_in_lower_limb_[2021],https://lecturecapture.hku.hk/Panopto/Content/Sessions12/6abba429-77c6-4514-abc4-af1e0027a1f0/12c87e51-99d1-43c0-9c6a-af1e0027a1f9-8153833c-4bc8-4170-8eea-af1e0028681c.hls/master.m3u8?InvocationID=1e98c409-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=cfaac6d9-9b34-4044-a2fb-af1e0027a25b&ServerName=lecturecapture.hku.hk
Examination_of_the_spine,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/2087d123-fb33-4442-80d0-af1e0026e026/daf12e0b-f112-4d89-bb13-af1e0026e030-9f310ed8-f397-4794-82aa-af1e00277500.hls/master.m3u8?InvocationID=2098c409-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=87476ac3-4f7c-4bbd-b461-af1e0026e07f&ServerName=lecturecapture.hku.hk
Examination_of_the_knee_joint,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/edc2d0c1-0ce6-4f97-be9f-af1e00267581/a33c16b0-7134-44ec-a8e0-af1e0026758b-8c6be5a3-522f-4d80-818a-af1e0026c606.hls/master.m3u8?InvocationID=2849a311-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=3624bc31-4475-48db-af75-af1e002675d1&ServerName=lecturecapture.hku.hk
Examination_of_the_hand,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/97b5ebc1-9850-435c-abc9-af1e0024f878/fe23135e-fd9e-492b-bf0a-af1e0024f882-2f8b2129-7142-456e-8524-af1e0025542f.hls/master.m3u8?InvocationID=2a49a311-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=ea2d8eb0-ea5b-4840-9f95-af1e0024f8c8&ServerName=lecturecapture.hku.hk

Neurological 神经学,#genre#
NS1_Testing_rebound,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/4f483474-18aa-4b1c-9bcc-af3a0082c036/5b1926f6-d8ca-48da-b33f-af3a0082c03f-42b104b6-0b8f-43a1-add0-af3a008356ff.hls/master.m3u8?InvocationID=dfb9b423-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=a1ccddcf-d3e8-4bd6-8b4c-af3a0082c0da&ServerName=lecturecapture.hku.hk
NS1_Rapid_alternating_movements_of_the_hand,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/34302fe4-40b8-4460-ab36-af3a0082bd5b/a9582610-c87b-4da3-b6ae-af3a0082bd5f-3ddd6be6-2117-4b1b-8bc0-af3a00835714.hls/master.m3u8?InvocationID=e0b9b423-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=030f5c18-cf96-4d66-9d89-af3a0082bdfa&ServerName=lecturecapture.hku.hk
NS1_Finger-nose_test,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/3f8dcde8-371b-440e-91ea-af3a0082b6ed/3c1c0f5d-c273-400b-9322-af3a0082b6f7-81f0c516-8f09-4abf-9fe5-af3a00832e17.hls/master.m3u8?InvocationID=e1b9b423-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=5d7b9f1d-8eab-42a2-ac7f-af3a0082b7b2&ServerName=lecturecapture.hku.hk
NS1_Eliciting_reflexes_of_the_upper_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/7e091d11-a3d4-4b19-ad4e-af3a0082b226/16c66d17-022a-43a3-b95e-af3a0082b22f-dd73e525-a724-4396-b176-af3a00830b04.hls/master.m3u8?InvocationID=dab11d2c-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=8905d398-14de-425b-b3e4-af3a0082b2cf&ServerName=lecturecapture.hku.hk
NS1_Determining_the_power_of_the_upper_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/3430c095-fd46-43b3-82ac-af3a0082aaba/5280b921-6869-4c64-bf82-af3a0082aac3-7e106753-a435-4ea7-9665-af3a0082ef0d.hls/master.m3u8?InvocationID=dbb11d2c-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=630bb1d0-173c-4937-9c41-af3a0082ab5e&ServerName=lecturecapture.hku.hk
NS1_Determining_the_tone_of_the_upper_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/e2309c37-625a-438f-92a1-af3a0082aaba/57e7e58b-6c26-44e9-b77e-af3a0082aabf-778f108f-a823-4ec0-91bb-af3a0082e753.hls/master.m3u8?InvocationID=dcb11d2c-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=0b1a7b4d-cf84-42f8-9a8f-af3a0082ab68&ServerName=lecturecapture.hku.hk
NS1_Eliciting_fasciculations_of_the_upper_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/69edb51f-c092-4ab3-8048-af1e003b37ba/44ddc30e-67dd-484f-b678-af1e003b37c8-51b5f4ac-7f67-4486-8c05-af1e003b7795.hls/master.m3u8?InvocationID=baeb573b-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=890663a5-4513-48e8-b849-af1e003b3855&ServerName=lecturecapture.hku.hk
NS2_Eliciting_the_lower_limb_reflexes,https://lecturecapture.hku.hk/Panopto/Content/Sessions14/df0a2855-b8b5-4b24-b3cf-b0dd008c3f7e/8500897c-14c3-4749-b727-b0dd008c3f91-c4a8b98f-c44f-41c4-9645-b0dd008c7d76.hls/master.m3u8?InvocationID=31fab0b3-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=66d45df1-dbe0-4be0-8a1f-b0dd008c4048&ServerName=lecturecapture.hku.hk
NS2_Determining_the_power_of_the_lower_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions13/240f61f2-90b1-4d51-b74d-af8000442f2f/7b91ad0a-f7da-4c04-ae42-af8000442f4d-5dcf8c11-3d9c-4800-b89d-af8000446a9f.hls/master.m3u8?InvocationID=33fab0b3-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=e0c381c6-f753-4fec-a95b-af8000442ffe&ServerName=lecturecapture.hku.hk
NS2_Determining_the_tone_of_the_lower_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions13/4c550fe1-f42a-4d59-a237-af8000442f2d/16faffa5-0a35-4f83-b93b-af8000442f4d-c1a6dfb9-3531-47d0-9dc0-af80004463fe.hls/master.m3u8?InvocationID=a9aff7bc-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=9f3d5bb4-3c03-484c-af6b-af8000442ffd&ServerName=lecturecapture.hku.hk
NS2_Examining_the_Gait,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/5fcde347-271a-4d88-b9b2-af3a0082b2a4/c56d8764-7246-4b4e-bf37-af3a0082b2ae-044dbbfd-f71e-489b-afc4-af3a0082e704.hls/master.m3u8?InvocationID=aaaff7bc-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=60b36ded-1302-497e-bd7f-af3a0082b34d&ServerName=lecturecapture.hku.hk
NS2_Eliciting_coordination_of_the_lower_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/2b5e1946-d7a5-4257-a499-af3a0082b153/cb3f8133-fe76-45bb-a57e-af3a0082b15c-04890d56-134d-4154-95a0-af3a0082e756.hls/master.m3u8?InvocationID=9bd026c3-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=19e08bf7-026b-4f1d-b2ba-af3a0082b213&ServerName=lecturecapture.hku.hk
NS2_Eliciting_fasciculations_of_the_lower_limb,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/3c0e9723-7d02-4a79-a4a0-af1e003b8318/bc82b70f-137a-454c-84a6-af1e003b831c-73654f7e-ea43-4cfd-9815-af1e003bd4b2.hls/master.m3u8?InvocationID=9cd026c3-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=861909e4-a2f0-4008-bd7e-af1e003b8367&ServerName=lecturecapture.hku.hk
NS3_Testing_the_vibration_sense_of_the_lower_limbs,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/f12756c7-a332-4956-b966-af3a0082c08f/c6d2e18a-a0f2-4fa2-83da-af3a0082c098-2c83d54b-e3e2-4a5e-8299-af3a00836dc2.hls/master.m3u8?InvocationID=c48b94cb-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=2eaae612-a1e9-42e0-8fd4-af3a0082c133&ServerName=lecturecapture.hku.hk
NS3_Testing_proprioception_of_the_lower_limbs,https://lecturecapture.hku.hk/Panopto/Content/Sessions12/4c1bed38-86f2-4b65-95ff-af3a0082c01e/c7edf7b9-0d10-41cb-bae5-af3a0082c028-fa0e898f-f3a2-4045-acbb-af3a00836d40.hls/master.m3u8?InvocationID=6353b3d6-2a4f-ef11-9142-0050568350f8&tid=00000000-0000-0000-0000-000000000000&StreamID=f2f1e7f9-30ce-4a92-9175-af3a0082c0d1&ServerName=lecturecapture.hku.hk
